Review Date,Ratings,Comment,Comment Cleaned,Label
2025-01-18 04:16:46,5,😎,,Positive
2025-01-18 02:48:54,5,Keren dah pokoknya,keren dah pokok,Positive
2025-01-18 00:29:33,5,Keren,keren,Positive
2025-01-17 23:11:42,5,Semoga sistem gacha di game ini lebih wangi kedepannya,moga sistem gacha game wangi depan,Positive
2025-01-17 17:39:52,5,Game nya seru dan menarik saya suka,game seru tarik suka,Positive
2025-01-17 16:34:12,5,Seru tapi banyakin bonus primogem,seru banyakin bonus primogem,Positive
2025-01-17 12:20:31,5,Bagus banget,bagus,Positive
2025-01-17 11:55:10,5,Sangat bagus TPI kalau masuk gerbang pintunya jangan lama banget segitu aj terimakasih developer yg telah membuat game ini,bagus masuk gerbang pintu segitu aj terimakasih developer game,Positive
2025-01-17 11:43:58,5,win rate is lie,win rate lie,Positive
2025-01-17 11:29:53,5,Banyakin bansos nya😁,banyakin bansos,Positive
2025-01-17 11:09:00,5,nice game,nice game,Positive
2025-01-17 08:51:56,5,Best game di mobile,best game mobile,Positive
2025-01-17 08:00:51,5,Game nya keren,game keren,Positive
2025-01-17 07:32:50,5,Game baik,game,Positive
2025-01-17 07:01:50,5,kerenn,kerenn,Positive
2025-01-17 06:42:41,5,ckup ousi,ckup ousi,Positive
2025-01-17 06:10:11,5,Game nya seru sekali!!!!,game seru,Positive
2025-01-17 06:00:47,5,Game nya bagus cocok buat hp gw yg samsung s23ultra bisa 120 fps grafik low dan kalo grafik rata kanan gk tau nyoba karena aku pakek yg grafik mid biar fps ku tinggi dan game nya bagus bisa jelajahin gitu pokok nya seru,game bagus cocok hp samsung ultra fps grafik low kalo grafik kanan tau nyoba pakek grafik mid biar fps game bagus jelajahin pokok seru,Positive
2025-01-17 05:10:36,5,Keren banget,keren,Positive
2025-01-17 04:46:57,5,Seru banget,seru,Positive
2025-01-17 04:31:08,5,Game terkeren,game keren,Positive
2025-01-17 04:24:10,5,Game nya bagus sekali karna map yang indah dan gua beruntung sampai dapat karakter yang keren sekali Terima kasih kepada developer 😁😁😁😁😁😁😃😃😃😃,game bagus karna map indah untung karakter keren terima kasih developer,Positive
2025-01-17 03:40:34,5,sangat bagus.,bagus,Positive
2025-01-17 03:09:34,5,"Good Game, Semoga Kedepanya Region Lama Di Kasih Chest Lagi walaupun Sedikit",good game moga depa region kasih chest,Positive
2025-01-17 03:09:05,5,Mantep tapi banyak ceritanya jirr sampai 30 menit ahhh,mantep cerita jirr menit ahhh,Positive
2025-01-17 02:36:36,5,Seruuu,seruuu,Positive
2025-01-17 01:52:37,5,Untuk sekarang genshin bagi-bagi primogem yg sangat banyak,genshin primogem,Positive
2025-01-17 01:17:11,5,"untuk keseluruhan game nya udah bagus, cuman masih mines di chara nya aja yang kebanyakan perempuan, saran untuk next update mungkin bisa di tambahkan lebih banyak chara laki2 yang cool",game udah bagus cuman mes chara aja banyak perempuan saran next update tambah chara laki cool,Positive
2025-01-17 00:50:55,5,Good,good,Positive
2025-01-17 00:35:42,5,Tolong beri fitur gamepad agar tangan kami tidak kepanasan saat memainkan game berat ini..!,tolong fitur gamepad tangan panas main game berat,Positive
2025-01-16 17:05:04,5,It's so amazing,amazing,Positive
2025-01-16 16:52:13,5,WIRO JUST GIVE ME WIRO!!,wiro give wiro,Positive
2025-01-16 14:20:11,5,Muach,muach,Positive
2025-01-16 13:57:18,5,Bagus banget,bagus,Positive
2025-01-16 13:49:08,5,Mantap 👍👍😁,mantap,Positive
2025-01-16 13:01:19,5,Makasih Mavuika nya (gw gadapet frierien di gt),makasih mavuika gadapet frierien,Positive
2025-01-16 12:54:37,5,This game is really cool! also the characters design is so pretty￶!!,game really cool also characters design pretty,Positive
2025-01-16 12:46:27,5,I hope in the future Genshin will hold a Collab,hope future genshin hold collab,Positive
2025-01-16 12:42:54,5,"Game nya bagus, tapi tolong tambahkan fitur skip dialog",game bagus tolong tambah fitur skip dialog,Positive
2025-01-16 12:39:50,5,Sejujurnya bagus tapi untuk gachanya agak nyebelin ya😔,jujur bagus gachanya nyebelin,Positive
2025-01-16 12:09:30,5,Thanks hoyo,thanks hoyo,Positive
2025-01-16 11:50:08,5,Cukup bagus,bagus,Positive
2025-01-16 11:49:53,5,dah ku kasi bintang lima ayo kasi bansos,dah kasi bintang ayo kasi bansos,Positive
2025-01-16 11:36:33,5,bagus,bagus,Positive
2025-01-16 11:34:56,5,👍,,Positive
2025-01-16 10:58:50,5,Bagus,bagus,Positive
2025-01-16 10:44:39,5,klo bisa tambahkan tombol skip di saat percakapan karna klo untuk beberapa orang yang sudah tau ceritanya pasti membosankan harus menunggu,tambah tombol skip cakap karna orang tau cerita bosan tunggu,Positive
2025-01-16 07:39:06,5,Nice,nice,Positive
2025-01-16 04:41:27,5,Thank you,thank,Positive
2025-01-16 04:26:58,5,Lebih di perbagus lagi lah jaringannya sama event supaya cepat di dapat heronya bintang 5 itu ajah sih makasih,bagus jaring event cepat hero bintang ajah makasih,Positive
2025-01-16 03:37:46,5,Keren,keren,Positive
2025-01-16 03:31:17,5,Sangat menyenangkan karakternya bagus-bagus dan sekarang build character dan build artefak telah dipermudah yang kurang pendapatan primogem,senang karakter bagus bagus build character build artefak mudah dapat primogem,Positive
2025-01-15 18:35:19,5,oke,oke,Positive
2025-01-15 17:02:20,5,Akun saya sudah kembali makasih hoyoverse,akun makasih hoyoverse,Positive
2025-01-15 16:24:21,5,"tolong mihoyo untuk world quest dan archon dibuat bisa coop, karena saya mau main bareng cewe sayaa, mohon digubris yaa terimakasih 🙏🏻",tolong mihoyo world quest archon coop main bareng cewe sayaa mohon gubris terimakasih,Positive
2025-01-15 15:44:53,5,Game seruuuuu bgt,game seruuuuu bangent,Positive
2025-01-15 15:28:46,5,Cocok buat main santai,cocok main santai,Positive
2025-01-15 15:05:47,5,Makasih dawei,makasih dawei,Positive
2025-01-15 14:41:08,5,the reward of 3rd aniv is not enough wth is 3IF its should be 30IF if you want to aded 3 innit cause its 3rd aniv.,reward rd aniv enough wth want aded innit cause rd aniv,Positive
2025-01-15 12:44:13,5,🤣😅🥲😂😭,,Positive
2025-01-15 12:21:23,5,asik coyyy,asik coyyy,Positive
2025-01-15 10:03:09,5,Seru bgt!,seru bangent,Positive
2025-01-15 10:01:15,5,Sangat bagus dan sangat menarik untuk sebuah game,bagus tarik game,Positive
2025-01-15 08:29:45,5,"Ini game bener bener bagus grafik udah mantep, kurangnya gada fitur ewean",game bagus grafik udah mantep kurang gada fitur ewean,Positive
2025-01-15 08:19:23,5,"Seru bgt, tapi sayang capitano tidak playeble",seru bangent sayang capitano playeble,Positive
2025-01-15 06:09:25,5,Gok gok,gok gok,Positive
2025-01-15 05:36:17,5,Seru tapi ada berapa bug yg masih menunggu,seru bug tunggu,Positive
2025-01-15 05:11:14,5,gamenya asik banyak bansosnya juga sekarang,gamenya asik bansosnya,Positive
2025-01-15 04:50:06,5,"Game yang sangat seru,cuma mines nya developer nya agak kikir",game seru mes developer pelit,Positive
2025-01-15 04:20:05,5,Oke,oke,Positive
2025-01-15 04:14:55,5,Fun and addict,fun addict,Positive
2025-01-15 03:28:40,5,50/50KUUUU,kuuuu,Positive
2025-01-14 22:51:01,5,"Ini game terbaik yang pernah aku mainin seumur hidup aku, dari gameplay, eksplorasi, apalagi story yang epik banget, musiknya juga cantik udah kayak studio musik. Aku gak tau kenapa sekarang ratingnya turun, padahal so far experience nya masih sama dan malah tambah baik. Tapi ya semenjak update gede gedean di last fontaine dan early natlan bikin device lama jadi kurang nyaman, untung ada versi cloud meski agak ribet nunggu lama.",game baik mainin umur hidup gameplay eksplorasi story epik musik cantik udah studio musik tau ratingnya turun far experience semenjak update gede gede last fontaine early natlan bikin device nyaman untung versi cloud ribet tunggu,Positive
2025-01-14 17:36:51,5,Best Mobile Game,best mobile game,Positive
2025-01-14 16:36:02,5,"Gamenya sudah bagus namun map di natlan rumputnya semua berubah menjadi hitam,sudah saya re-login melalui paimon menu ataupun login ulang dari menu utama masih tetap saja seperti itu. Map selain natlan normal normal aja tidak ada yang seperti di natlan. Mohon segera perbaiki🙏🙏",gamenya bagus map natlan rumput ubah hitam login paimon menu login ulang menu utama map natlan normal normal aja natlan mohon baik,Positive
2025-01-14 15:21:51,5,Good but the gacha system needs to be improved,good gacha system needs improved,Positive
2025-01-14 14:51:44,5,Muantap POLLL ini GAME bener BENER serruu buanget cooyyyyy LU LU pada gw saranin instal ini game si asliii gabakalan NYESELL RILL INI MAH WOIILAH.....😝😝😝😜,muantap polll game serruu buanget cooyyyyy saranin instal game si asliii gabakalan nyesell rill mah woiilah,Positive
2025-01-14 14:32:36,5,Gamenya seru banget 😍,gamenya seru,Positive
2025-01-14 14:07:14,5,"Inilah mahakarya terbaik sih, game paling bagus menurut saya.",mahakarya baik game bagus,Positive
2025-01-14 13:22:10,5,good game,good game,Positive
2025-01-14 13:08:56,5,Bagus bet,bagus,Positive
2025-01-14 13:06:02,5,Good game,good game,Positive
2025-01-14 12:23:26,5,Fun,fun,Positive
2025-01-14 12:03:34,5,Lumayan seru,lumayan seru,Positive
2025-01-14 11:58:13,5,Well,well,Positive
2025-01-14 10:05:39,5,keren bet game nya,keren game,Positive
2025-01-14 07:54:45,5,Mantapp,mantapp,Positive
2025-01-14 07:54:38,5,"update 5.2 : total size 7,6giga sudah download 2giga Sewaktu kluar aplikasi dan kembali lagi untuk melanjutkan, size yang harus didownload malah kembali lagi ke 7,6giga. Tolong tinjau lagi update untuk pengguna android.",update total size giga download giga kluar aplikasi lanjut size didownload giga tolong tinjau update guna android,Positive
2025-01-14 07:42:21,5,"Lancar sih 30 fps+ kalo max fps 45, tapi kalo hujan terus ada petir ngeleg ngeleg",lancar fps kalo max fps kalo hujan petir ngeleg ngeleg,Positive
2025-01-14 07:08:42,5,"This application is already good, it's perfect and good, but sometimes it still likes to get stuck lol, hm.. when will wanderer really come out again? I want to spin the wanderer banner.. hopefully if there is a wanderer banner I can get it :>",application already good perfect good sometimes still likes get stuck lol hm wanderer really come want spin wanderer banner hopefully wanderer banner get,Positive
2025-01-14 04:19:33,5,Gamenya GK ngebosenin bagus untuk yg suka have fun,gamenya bosan bagus suka fun,Positive
2025-01-14 04:00:05,5,keren geme nya aku suka,keren geme suka,Positive
2025-01-14 03:55:25,5,"Tolong tambahkan Musik di minigame dan tambahkan QOL serbaguna untuk eksplorasi di update mendatang, saya berharap ini sangat berguna",tolong tambah musik minigame tambah qol serbaguna eksplorasi update harap guna,Positive
2025-01-14 03:48:50,5,Support gamepad when? ZZZ already support that thing. This game has been running for >3 years...,support gamepad zzz already support thing game running years,Positive
2025-01-13 21:21:52,5,Genshin lmpact 🙏 2025,genshin lmpact,Positive
2025-01-13 19:46:18,5,gooddd,gooddd,Positive
2025-01-13 18:32:03,5,Tidak ada kata² lanjut game sebelah,kata game belah,Positive
2025-01-13 14:16:43,5,"seruu apa lagi map nya luas, tapi aku sebagai Player New sulit untuk tau bagaimana selanjutnya/apa yg harus dilakukan selanjutnya, dan tidak lepas dari itu semua jujur game ini keren bangett😆",seruu map luas player new sulit tau lepas jujur game keren bangett,Positive
2025-01-13 11:48:02,5,Cok,cok,Positive
2025-01-13 11:45:09,5,"Grafis yg bagus, sayang saja mentok di gadgetnya. Alur story memukau.",grafis bagus sayang mentok gadgetnya alur story pukau,Positive
2025-01-13 10:45:16,5,game bagus,game bagus,Positive
2025-01-13 10:31:24,5,Mantaps jossss,mantaps jossss,Positive
2025-01-13 10:18:41,5,Bagus,bagus,Positive
2025-01-13 09:15:24,5,"Snapdragon 680 lancar, patah2 dikit kalo dikepung monster. Pake setting minim semua, kecuali render harus menengah, karena itu setting kualitas character. Kalo mau lancar setting tinggi pake app moonlight, remote Desktop PC, spek hp minim, beban cpu untuk PC rendah.",snapdragon lancar patah dikit kalo kepung monster pake setting kecuali render tengah setting kualitas character kalo lancar setting pake app moonlight remote desktop pc spek hp beban cpu pc rendah,Positive
2025-01-13 04:26:56,5,Mau manen LG tapi download 30gb gak jadi,manen download gb,Positive
2025-01-13 00:47:58,5,Ok,ok,Positive
2025-01-12 22:16:56,5,Bwolehh,bwolehh,Positive
2025-01-12 20:06:00,5,"Cukup baik dalam semua segi tapi kebanyakan yang betah player lama genshin dan juga player baru versi 4.0 yang bertahan teman ku di komunitas seperti itu, Genshin terlalu monoton bagi player lama hingga pemain merasa monoton, hal sama dari zaman lalu ""terulang saya harap imajinasi fans seperti snezhnaya khaenri'ah dijadikan sebagai bahan untuk membuat alur menarik Itu memancing teman lama genshin. Kembali untuk Waifu yang di imajinasikan agar ada di genshin saya harap bisa jadi bagian dev bantu",segi banyak betah player genshin player versi tahan teman komunitas genshin monoton player main monoton zaman ulang harap imajinasi fans snezhnaya khaenri ah jadi bahan alur tarik pancing teman genshin waifu imajinasi genshin harap developer bantu,Positive
2025-01-12 16:59:54,5,gamenya seru,gamenya seru,Positive
2025-01-12 16:36:59,5,"Mantap dah untuk game petualangan ini banyak cerita dan banyak misterinya, grafik bukan main bagus banget. Memulai kehidupan di dunia lain",mantap dah game tualang cerita misteri grafik main bagus hidup dunia,Positive
2025-01-12 16:20:04,5,"Bagus, kurangi ya pelit pelitnya",bagus kurang pelit pelit,Positive
2025-01-12 16:04:34,5,Juara parah gameplay nya di tambah grafik yang memanjakan mata. 👍,juara parah gameplay grafik manja mata,Positive
2025-01-12 15:53:15,5,Good,good,Positive
2025-01-12 15:51:21,5,Game bagus banget 😘😘,game bagus,Positive
2025-01-12 13:02:32,5,ok,ok,Positive
2025-01-12 12:48:46,5,just great,great,Positive
2025-01-12 12:41:39,5,furina rerun ku naiki lagi,furina rerun naik,Positive
2025-01-12 12:04:06,5,Game nya bgus,game bgus,Positive
2025-01-12 11:07:10,5,"Mantap mang hoyo,cuma pengen di permudahkan kami sebagai palyer f2p untuk mendapatkan karakter b5 limited😔",mantap mang hoyo ken mudah palyer f p karakter b limited,Positive
2025-01-12 10:58:35,5,Good,good,Positive
2025-01-12 10:56:23,5,Sangat bagus menarik dan seru sekali,bagus tarik seru,Positive
2025-01-12 09:55:48,5,Seruuuuu imut²,seruuuuu imut,Positive
2025-01-12 06:36:54,5,Game bagus banget cuma tolong di perbaiki dari segi sinyal untuk pengguna android,game bagus tolong baik segi sinyal guna android,Positive
2025-01-12 06:23:43,5,へへへへへへへへへへへ,,Positive
2025-01-12 06:07:05,5,Jangan pergi ya,pergi,Positive
2025-01-12 05:05:12,5,cool,cool,Positive
2025-01-12 04:46:44,5,Plisss mavuika,plisss mavuika,Positive
2025-01-12 03:53:17,5,Bagus sih lumayan realistik,bagus lumayan realistik,Positive
2025-01-12 03:27:12,5,Gamenya asik banyak karakter yang bagus,gamenya asik karakter bagus,Positive
2025-01-12 01:53:12,5,Hp Samsung j 7 core kuat gak cuman mau nanya🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿🗿,hp samsung j core kuat cuman nanya,Positive
2025-01-12 00:40:56,5,keren,keren,Positive
2025-01-11 15:59:54,5,Amaizing,amaizing,Positive
2025-01-11 15:39:29,5,I love you hoyo,love hoyo,Positive
2025-01-11 15:37:22,5,"Saran nih ya... Untuk Dev mohon untuk lebih memperhatikan keluhan dan saran para pemain.. Saya rasa akhir-akhir ini sudah bosan dengan genshin karena untuk story line dan konten endgame yg terasa monoton, Kombat game yg sperti itu-itu saja... Mohon ditambah fitur Dodge dan party agar lebih hype dalam Kombat pertarungan nya dan fitur skip dialog... Mohon diperhatikan yah",saran nih developer mohon perhati keluh saran main bosan genshin story line konten endgame monoton kombat game sperti mohon tambah fitur dodge party hype kombat tarung fitur skip dialog mohon perhati yah,Positive
2025-01-11 15:28:36,5,gamee nya bagus,gamee bagus,Positive
2025-01-11 15:20:57,5,"game ny seru, cm g kmptbl.",game ny seru cm kmptbl,Positive
2025-01-11 14:26:12,5,Game nya bagus,game bagus,Positive
2025-01-11 11:53:02,5,Game yang bagus,game bagus,Positive
2025-01-11 09:23:38,5,Beri aku pirmogem miminnn,pirmogem miminnn,Positive
2025-01-11 09:05:10,5,Klw bagus lanjut,klw bagus,Positive
2025-01-11 08:41:34,5,"i love genshin, udah lama main dan emang seseru ituu walau kadang ngumpulin primogemsnya rada lama juga hehe",love genshin udah main emang seru ituu kadang ngumpulin primogemsnya rada hehe,Positive
2025-01-11 07:20:43,5,Mantap,mantap,Positive
2025-01-11 06:47:03,5,Mengkeren,keren,Positive
2025-01-11 06:37:56,5,Ter joss,ter joss,Positive
2025-01-11 06:27:56,5,Bagus bgt,bagus bangent,Positive
2025-01-11 05:47:44,5,knapa di hp ku kaki nya gk mengikuti daratan,knapa hp kaki ikut darat,Positive
2025-01-11 05:08:44,5,"Grafis bagus, gameplay bagus, desain karakter bagus, konten game lumayan banyak, cocok untuk pemain kasual",grafis bagus gameplay bagus desain karakter bagus konten game lumayan cocok main kasual,Positive
2025-01-11 03:25:26,5,sangat tertarik,tarik,Positive
2025-01-11 03:18:25,5,Bagus benget game nya loading nya juga cepet anjay,bagus benget game loading cepet anjay,Positive
2025-01-10 22:56:58,5,Best Adventure Game Ever😩😩,best adventure game ever,Positive
2025-01-10 22:42:23,5,baguz,baguz,Positive
2025-01-10 21:44:46,5,gamenya bagus bamget 😁,gamenya bagus bamget,Positive
2025-01-10 17:36:54,5,"bagus grafik nya bukan maennn, suka bgt",bagus grafik maennn suka bangent,Positive
2025-01-10 15:05:25,5,Game ramah,game ramah,Positive
2025-01-10 14:47:49,5,"Lama lama ngebosenin gacha gacha karakter yg gk jelas cobalah colab sesekali sama anime lngsung kayak Naruto ataupun Demon slayer, gw ykin psti bnyak lgi yg gacha dan akan dapat bnyak keuntungan untuk mihoyo sendiri",bosan gacha gacha karakter coba colab anime lngsung naruto demon slayer ykin psti bnyak gacha bnyak untung mihoyo,Positive
2025-01-10 13:01:15,5,kalah rate off terus :(,kalah rate,Positive
2025-01-10 11:42:17,5,Belum main tapi kasih rating bintang lima,main kasih rating bintang,Positive
2025-01-10 11:13:40,5,Game nya bagus,game bagus,Positive
2025-01-10 11:10:01,5,Jika yutuber suka gua pasti suka juga bintang 5 minimal :),yutuber suka suka bintang minimal,Positive
2025-01-10 11:08:46,5,"banyakin lagi ya developer ngasih primo nya, buat mavuika ama furina😋",banyakin developer ngasih primo mavuika ama furina,Positive
2025-01-10 10:38:58,5,Mana bansos nya hoyo!!!!!!!!!!!!!!!!!! Aku butuh primo!!!!!!!!!!!!!!!!!,bansos hoyo butuh primo,Positive
2025-01-10 10:34:19,5,Sangat menyenangkan,senang,Positive
2025-01-10 09:43:53,5,Game nya bagus,game bagus,Positive
2025-01-10 09:21:53,5,lucu,lucu,Positive
2025-01-10 08:06:54,5,"Game terbaik story,backsound,karakter,pengoptimalan,world map semuanya perpect,",game baik story backsound karakter optimal world map perpect,Positive
2025-01-10 06:35:27,5,Goodla,goodla,Positive
2025-01-10 01:03:55,5,Seru dah pokok nya,seru dah pokok,Positive
2025-01-09 23:29:13,5,Sehat sehat game kikir,sehat sehat game pelit,Positive
2025-01-09 23:27:06,5,Seru tapi hadiah sedikit,seru hadiah,Positive
2025-01-09 23:25:37,5,I finally got zhongli at pity 76,finally got zhongli pity,Positive
2025-01-09 19:20:03,5,sejauh ini ini yang paling jauh si,si,Positive
2025-01-09 14:27:56,5,"gamenya bagus dan seruu, yang bilang ini ngelag dll, genshin impact lebih disarankan pake iphone 8 keatas, android juga bisa cuma tergantung memori",gamenya bagus seruu bilang ngelag dll genshin impact saran pake iphone atas android gantung memori,Positive
2025-01-09 14:00:21,5,"Bagus game ny grafik ny,ava,kekuatan ny",bagus game ny grafik ny ava kuat ny,Positive
2025-01-09 13:50:31,5,Natlan Is Another Story 👍👍👍,natlan another story,Positive
2025-01-09 13:24:41,5,"tolong hoyo perbanyak lagi karakter dengan susu yang besar, terimakasih",tolong hoyo banyak karakter susu terimakasih,Positive
2025-01-09 12:09:16,5,Keren,keren,Positive
2025-01-09 11:54:08,5,Mantap,mantap,Positive
2025-01-09 11:03:20,5,WOI GUE PROTES!! KNP CHARACTER COWONYA DIKIT BANGKE!!! BANYAKIN DONK AH JDI MALES GUE MAENNYA🤬🤬🤬🤬🤬 PLAYABLE IN CAPITANO GAK MIN🤺🤺🤺🤺,protes knp character cowonya dikit bangke banyakin donk ah jdi males maennya playable capitano min,Positive
2025-01-09 10:24:03,5,Gede banget sizenya,gede sizenya,Positive
2025-01-09 09:18:19,5,"gacha arte sama char saya wangi,sekian",gacha arte char wangi sekian,Positive
2025-01-09 09:12:34,5,balesan dari cs cepet akun ilang gak sampe 5 hari sudah kembali,balesan cs cepet akun hilang sampe,Positive
2025-01-09 08:54:04,5,bagus...,bagus,Positive
2025-01-09 08:13:00,5,Suka suka,suka suka,Positive
2025-01-09 07:24:51,5,"Bang udah bang, hp gw dh gakuat.",bang udah bang hp gakuat,Positive
2025-01-09 04:54:22,5,Storynya sad sad,storynya sad sad,Positive
2025-01-09 03:28:08,5,"Saya mau main genshin pake gamepad apakah aman? takut kena ban aja, tolong di kasih penjelasan",main genshin pake gamepad aman takut kena ban aja tolong kasih jelas,Positive
2025-01-09 02:14:37,5,Mantap,mantap,Positive
2025-01-09 01:22:48,5,Seruh bangt,seruh bangt,Positive
2025-01-08 23:48:32,5,Gem bagus explorenya enak dan menyenangkan,gem bagus explorenya enak senang,Positive
2025-01-08 23:18:57,5,This is so Fantastic!! game,fantastic game,Positive
2025-01-08 22:11:34,5,seru banget gw suka ni game walaupun hp gw patah patah ttp aja seru,seru suka ni game hp patah patah ttp aja seru,Positive
2025-01-08 21:18:15,5,"Bagus sih 👍👍👍, tapi game nya bisa di kurangin Dikit? Agak berat game nya hhe",bagus game rangin dikit berat game hhe,Positive
2025-01-08 18:33:48,5,bagus,bagus,Positive
2025-01-08 15:17:16,5,Gak tau belom nyoba,tau bom nyoba,Positive
2025-01-08 14:07:10,5,Kren,kren,Positive
2025-01-08 13:58:14,5,Game bagus,game bagus,Positive
2025-01-08 13:44:39,5,Gak rugi gw download ni game,rugi download ni game,Positive
2025-01-08 13:08:04,5,"Game baguss, sangat seru untuk menikmati alur ceritanya",game baguss seru nikmat alur cerita,Positive
2025-01-08 13:05:19,5,Sangat keren dan seru,keren seru,Positive
2025-01-08 12:39:42,5,"ya seru dapet banyak temen juga, orang nya baik² kalo sama newbie baik suka deh character nya bagus grafik juga oke banget ga ada yang kurang, apalagi pas cutscene behh bagus banget kaya nonton kartun",seru dapet temen orang baik kalo newbie suka deh character bagus grafik oke pas cutscene behh bagus kaya nonton kartun,Positive
2025-01-08 10:31:57,5,Min apa gak tertarik kolaborasi dengan anime?,min tarik kolaborasi anime,Positive
2025-01-08 09:15:23,5,"Mantap min, kalau bisa perbanyak char MALE",mantap min banyak char male,Positive
2025-01-08 08:28:16,5,Sangat menyenangkan bisa main game openwolrd dengan karakter² yg design nya bagus,senang main game openwolrd karakter design bagus,Positive
2025-01-08 07:46:17,5,rate on rate off tak berguna dah 160 kali pull gak dapat karakter B5.,rate rate guna dah pull karakter b,Positive
2025-01-08 06:51:25,5,sayang nya hp gwej kentangg,sayang hp gwej kentangg,Positive
2025-01-08 06:03:48,5,Game seru,game seru,Positive
2025-01-08 02:59:39,5,Game nya bgus tapi hadiahnya kurang,game bgus hadiah,Positive
2025-01-08 00:31:57,5,Keren,keren,Positive
2025-01-07 22:56:00,5,Game yang sangat bagus dengan eksplorasi map dan misi yang menghibur meskipun data game sangat besar tapi sepadan dengan view dan cerita semoga kedepanya lebih baik lagi terimakasih,game bagus eksplorasi map misi hibur data game padan view cerita moga depa terimakasih,Positive
2025-01-07 20:07:47,5,Mantap g,mantap,Positive
2025-01-07 18:02:42,5,genshin sekarang makin bagus dan ramah untuk hp kentang ya walopun agak frame dikit terima kasih sudah mau memperbaiki sistem grafik nya sebelum nya banyak orang yg mengeluh dengan grafik yg terlalu berat dan sekarang hoyo sudah memperbaiki nya dan satu lagi saran tolong agak di banyakin reward nya terutama di quest2 dunia kadang sudah cape nyelesain gakndapat apa apa heheh mungkin itu aja sekali lagi lebih optimalisasi game nya yaa☺️,genshin bagus ramah hp kentang walopun frame dikit terima kasih baik sistem grafik orang keluh grafik berat hoyo baik saran tolong banyakin reward quest dunia kadang cape nyelesain gakndapat heheh aja optimalisasi game,Positive
2025-01-07 17:44:40,5,Jelek,jelek,Positive
2025-01-07 17:24:43,5,"Good game.. walaupun agak bingung, tapi gapapa masih adaptasi sama gamenya",good game bingung gapapa adaptasi gamenya,Positive
2025-01-07 17:24:35,5,game yang seruu,game seruu,Positive
2025-01-07 16:56:29,5,Mantap,mantap,Positive
2025-01-07 16:23:14,5,Game yang sangat bagus saya terkesan dengan game ini lima bintang untuk hoyo,game bagus kes game bintang hoyo,Positive
2025-01-07 15:24:27,5,Alur cerita dan petualangan the best,alur cerita tualang best,Positive
2025-01-07 13:14:41,5,Kasih mode skip...,kasih mode skip,Positive
2025-01-07 12:52:31,5,Good,good,Positive
2025-01-07 12:31:37,5,Mantap dah pokoknya,mantap dah pokok,Positive
2025-01-07 12:25:14,5,Ya itu lah,,Positive
2025-01-07 12:06:58,5,keren,keren,Positive
2025-01-07 10:32:50,5,Sangat mengasikan,asi,Positive
2025-01-07 10:29:13,5,"Gamenya bagus bgt cuma gacha nya yg agak agak ya. Tapi dari segi pertempuran, karakter, musik, dan bahkan grafiknya juga bgs bgt sih, apalagi genshin slalu ngadain event event baru juga.",gamenya bagus bangent gacha segi tempur karakter musik grafik bgs bangent genshin ngadain event event,Positive
2025-01-07 10:23:35,5,Game nya bagus dan sangat seru untuk dimainkan,game bagus seru main,Positive
2025-01-07 09:56:36,5,Game baik terimakasih,game terimakasih,Positive
2025-01-07 09:32:05,5,Ok,ok,Positive
2025-01-07 09:26:36,5,Aku sangat suka sama genshin tapi plis kasih primo gratis dong mau gacha mavuika 🗿,suka genshin plis kasih primo gratis gacha mavuika,Positive
2025-01-07 08:50:30,5,Seru!,seru,Positive
2025-01-07 07:47:23,5,"Seru bgt, tapi selalu dapet artefak² yang jelek, tolong diperbaiki",seru bangent dapet artefak jelek tolong baik,Positive
2025-01-07 07:33:44,5,"Untuk pemain yang merasa lag atau patah patah coba diliat dulu perangkatnya mendukung apa enggak, nah untuk yang komen gak bisa main ini game itu berarti perangkatmu tidak mendukung, dan jangan beri komentar yang tidak jelas ini game sangat bagus, so kalo mau main tapi perangkat gak mendukung beli perangkat yang baru( flagship ) dan untuk yang komen ini game pay to win matamu anda kira ini game pvp ini game open world bro, kalo lu mau karakternya ya nabung priomgem lah bagi f2p",main lag patah patah coba liat perangkat dukung komen main game perangkat dukung komentar game bagus kalo main perangkat dukung beli perangkat flagship komen game pay win mata game pvp game open world bro kalo karakter nabung priomgem f p,Positive
2025-01-07 05:32:47,5,Bqgus,bqgus,Positive
2025-01-07 02:18:23,5,GOOODDDDD,goooddddd,Positive
2025-01-07 01:13:34,5,Bbagus banget game nya,bbagus game,Positive
2025-01-07 00:29:32,5,Game keren,game keren,Positive
2025-01-06 22:42:40,5,Sangat seru walaupun hp kentang,seru hp kentang,Positive
